helka,hepro,heavd,heopd,hekdpl,hekft1,heft1,hedtcp,hekdkk,hesdt,hevalp,hesdff,hesdvt,hest,heur,hesg,hedtr,hegnn,hegn,heplan,trrund,hesaml,hehawb,hesdla,hesdl,hevalt,heknt,hekns,henas,hekdfs,hevals,heknsf,heans,henasf,heknk,henak,hekdfk,hevalk,heknkf,heank,henakf,heot,hedtop,hedtmp
NO,0,2,20617,,,,0,,1511,0,,,O,H,TR,20070628,,,,0,,,,"Fred Olsen,Sørenga",,2,0,LAURA ASHLEY,X,,0,0,,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,X,NOK,1,0,SYSTEMA A/S,AE,20070628,0
NO,0,2,20618,,,,0,,1511,0,,,O,H,DUP,20070626,,,,0,,,,"Fred Olsen,Sørenga",,2,0,LAURA ASHLEY,X,NOK,1,0,,2,AE,X,NOK,0,0,SYSTEMA A/S,AE,20070626,0
NO,20321,2,20619,,,,0,,1511,0,,,,C,TR,20070629,,,,0,,000101084,,"Fred Olsen,Sørenga",,2,0,LAURA ASHLEY,X,NOK,0,0,,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,X,NOK,1,0,SYSTEMA A/S,AE,20070629,0
NO,0,2,20620,,,,0,,1511,0,,,,D,TR,20070629,,,,0,,,,"Fred Olsen,Sørenga",,2,0,LAURA ASHLEY,X,NOK,0,0,,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,X,NOK,1,0,SYSTEMA A/S,AE,20070629,0
DK,20322,2,20621,,,,0,,CPH,0,0583,2000,,B,JOV,20070723,,,,0,,BL11223,,,,0,50,VOLVO BM MASKIN A/S,,NOK,50,0,VOLVO BM MASKIN A/S,24,Jan Ottar Valderhaug,,NOK,24,0,IL-X BUD-SERVICE A/S,IN,20070723,0
DE,20323,2,20622,,,,0,,1000,0,95000,1330,,A,JOV,20070823,,,,0,,,,,,0,0,TEST SNU ROLLER,X,,0,0,,24,IL-X BUD-SERVICE A/S,,NOK,1,0,SYSTEMA A/S,DD,20070823,0
DE,0,2,20623,,,,0,,OSL,0,HAM,,,H,TR,20070824,,2003,,0,,,,,OIL,0,24,Hartner GmbH,X,,0,0,,30,UNIMERCO AS,,NOK,30,0,LINJEGODS A/S,FT,20070825,0
DE,0,2,20624,,,,0,,HAM,0,,,O,C,TR,20070824,,,,0,,,,,OIL,0,24,Hartner GmbH,X,NOK,24,0,IL-X BUD-SERVICE A/S,30,UNIMERCO AS,,NOK,1,0,SYSTEMA A/S,IO,20070825,0
NO,20309,2,20625,,,,0,,1000,0,OSL,1330,,A,TR,20070824,,2007,,0,,,,,,0,0,Federal-Mogul Friedberg GMBH,,NOK,24,0,IL-X BUD-SERVICE A/S,24,IL-X BUD-SERVICE A/S,,NOK,30,0,LINJEGODS A/S,DD,20070824,0
NO,0,2,20626,,,,20,,2020,0,,,O,H,TH,20070412,,2007,,0,,,,,,0,0,JAN OTTAR VALDERHAUG,X,,0,0,,176,THARA IMPORT AS XXXX,,NOK,1,0,A/S SYSTEMA,FT,20070412,1
NO,99999999,2,20627,,,,0,,BGO,0,,,S,D,DUP,20070907,,*DELETE*,,0,,,,,OIL,0,0,X,X,,0,0,,24,IL-X BUD-SERVICE A/S,,NOK,1,0,LINJEGODS A/S,FT,20011015,0
NO,20331,2,20628,,,,0,,1000,0,,,O,H,DUP,20041021,,,,0,,,,ja,,117,1,Systema AS,,NOK,1,0,SYSTEMA A/S,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,X,NOK,0,0,AVIS BILUTLEIE A/S,02,20041021,0
NO,501871,1,155492,,,,0,,1000,0,1000,1300,,C,SH,20041022,,,,0,,,,ja,VAL,0,24,IL-X BUD-SERVICE A/S.,,NOK,24,0,IL-X BUD-SERVICE A/S.,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,NOK,1,0,SYSTEMA A/S,02,20170429,0
NO,0,2,20630,,,,0,,1000,0,,,,C,DUP,20071009,,,,0,,,,ja,,117,1,Systema AS,,NOK,1,0,SYSTEMA A/S,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,X,NOK,0,0,AVIS BILUTLEIE A/S,02,20071009,0
NO,0,2,20631,,,,0,,1523,0,,,O,H,DUP,20071009,,,,0,,,,ja,,117,1,,X,NOK,0,0,SYSTEMA A/S,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,NOK,1,0,AVIS BILUTLEIE A/S,02,20071009,0
NO,0,2,20632,,,,0,,1000,0,,,,C,DUP,20071009,,,,0,,,,ja,,117,1,Systema AS,,NOK,1,0,SYSTEMA A/S,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,X,NOK,0,0,AVIS BILUTLEIE A/S,02,20071009,0
NO,0,2,20633,,,,0,,1523,0,,,O,H,DUP,20071009,,,,0,,,,ja,,117,1,,X,NOK,0,0,SYSTEMA A/S,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,NOK,1,0,AVIS BILUTLEIE A/S,02,20071009,0
NO,0,2,20634,,,,0,,0152,0,,,,A,DUP,20071121,,2007,,0,,,,,OIL,0,0,DETTE SKAL NÅ VÆRE ET FULLVERD,X,,0,0,,1,Systema AS,,NOK,1,0,IL-X BUD-SERVICE A/S,FT,20071121,0
NO,0,2,20635,,,,0,,0152,0,,,,A,DUP,20071121,,2007,,0,,,,,OIL,0,0,TEST2 DUP MED SNUING,X,,0,0,,1,Systema AS,,NOK,1,0,A/S SYSTEMA,IN,20071121,0
NO,0,2,20636,,,,0,,1000,0,1000,0152,,A,JOV,20071121,,2007,X,0,,,,,OIL,0,0,TEST3 DUP MED SNUING VIA *DUP*,X,,0,0,,1,Systema AS,,NOK,1,0,SYSTEMA A/S,F1,20071121,0
NO,0,2,20637,,,,0,,1000,0,,,O,H,SH,20060613,,,,0,,,,,,0,176,Systema AS,,NOK,1,0,SYSTEMA A/S,0,Systema AS,X,,0,0,,FT,20060613,0
NO,0,2,20638,,,,0,,1000,0,,,O,H,SH,20090703,,,,0,,,,,,0,0,ØYEOPTIKK A/S,,NOK,1,0,SYSTEMA A/S,0,RECIEVER,X,,0,0,,FT,20090703,0
NO,0,2,20645,,,,0,,3000,0,,,,H,SH,20140327,,,,0,,,,,OIL,0,72,IL-X BUD-SERVICE A/S,,NOK,1,0,SYSTEMA A/S,0,JANOTTAR,X,,0,0,,FT,20150101,0
NO,0,2,20644,,,,0,,3000,0,,,,H,SH,20140327,,,,0,,,,,OIL,0,72,IL-X BUD-SERVICE A/S,,NOK,1,0,SYSTEMA A/S,0,JANOTTAR,X,,0,0,,FT,20150101,0
NO,501854,1,155488,,,,0,,3000,0,,,,H,SH,20140327,,,,0,,AA25507,,,OIL,0,72,IL-X BUD-SERVICE A/S,,NOK,1,0,SYSTEMA A/S,0,JANOTTAR,X,,0,0,,FT,20150101,0
"",0,3,30506,,,,0,,AES,0,,,C,D,SK,20000111,,,,0,,000000000,,,,117,10008593,Sy-Nett B.V,,,10008593,0,,107,Sy-Nett Gmbh,,,0,0,,EX,20000111,0
"",0,3,30507,,,,0,,ANC,0,,,C,D,SK,20000114,,,,0,,000000000,,,,117,10008593,Sy-Nett B.V,,,10008593,0,,102,hANS hANSEN,,,0,0,,EX,20000114,0
ES,500052,3,30508,,,,0,,ALC,0,,,C,D,SK,20000126,,11719782383,,0,,000000000,,,,117,10008593,Sy-Nett B.V,,NOK,10008593,0,Sy-Nett B.V,102,Sy-Nett Inc.,,NOK,1010,0,SCANDINAVIAN AIRLINE SYSTEM,EX,20000126,0
"",0,3,30509,,,,0,,VNO,0,,,C,D,SK,20000127,,,,0,,000000000,,,,0,10008593,Sy-Nett B.V,,,10008593,0,,0,Ukjent                00000000,,,0,0,,EX,20000127,0
SG,500053,3,30510,,,,0,,SIN,0,,,C,D,SK,20000202,,11719782394,,0,,000000000,,,,117,10008593,Sy-Nett AS,,NOK,10008593,0,Sy-Nett B.V,104,Sy-Nett Ltd,,NOK,1010,0,SCANDINAVIAN AIRLINE SYSTEM,EX,20000202,0
SG,500054,3,30511,,,,0,,OSL,0,,,,A,SK,20000202,,2000,,0,,123456789,,,,0,104,Sy-Nett Ltd,,NOK,104,0,Sy-Nett Ltd,100,SY-NETT AS,,NOK,100,0,SY-NETT AS,FT,20000202,0
"",0,3,30512,,,,0,,ADD,0,,,C,D,SK,20000316,,,,0,,000000000,,,,117,100,SY-NETT AS,,,100,0,,101,Sy-Nett AS,,,0,0,,EX,20000316,0
"",0,3,30513,,,,0,,AUH,0,,,C,D,SK,20000405,,,,0,,000000000,,,,117,100,SY-NETT AS,,,100,0,,102,Sy-Nett Inc.,,,0,0,,EX,20000405,0
"",0,3,30514,,,,0,,ALC,0,,,C,D,SK,20000407,,,,0,,000000000,,,,117,100,SY-NETT AS,,,100,0,,102,Sy-Nett Inc.,,,0,0,,EX,20000407,0
"",0,3,30515,,,,0,,ABZ,0,,,C,D,SK,20000504,,,,0,,000000000,,,,117,100,SY-NETT AS,,,100,0,,101,Sy-Nett AS,,,0,0,,EX,20000504,0
JP,500055,3,30516,,,,0,,NRT,0,,,,D,SK,20000509,,12547057835,,0,,000000000,,,,125,0,QUALITY CARGO AS,X,,0,0,,0,M,X,NOK,10008561,0,BRITISH AIRWAYS,EF,20000509,0
HK,500056,3,30517,,,,0,,HKG,0,,,,D,SK,20000509,,02041844272,,0,,000000000,,,,20,0,JOHAN J.HELLAND AS,X,,0,0,,0,RAINBOW INTL. TRADING CO.,X,NOK,1011,0,LUFTHANSA,EF,20000509,0
PL,500057,3,30518,,,,0,,SZZ,0,,,,D,SK,20000522,,11722743416,,0,,000000000,,,,117,24,HYDROSHIP SERVICES AS,,NOK,30,0,LINJEGODS A/S,24,"""HYDROBULK""",,NOK,1010,0,SCANDINAVIAN AIRLINE SYSTEM,E1,20000522,0
AU,500058,3,30519,,,,0,,MEL,0,,,,D,SK,20000524,,02041861120,,0,,000000000,,,,0,27,DATATRACK AS,,NOK,27,0,STEIN KAASEN,0,MEL-LINE PTY LTD,X,,0,0,,EX,20000524,0
US,500059,3,30520,,,,0,,PHL,0,,,,D,SK,20000524,,00000000000,,0,,000000000,,,,0,24,DATRACK B.V.,,NOK,30,0,LINJEGODS A/S,0,DATRACK INC,X,,0,0,,EX,20000626,0
SG,500060,3,30521,,,,0,,SIN,0,,,,D,SK,20000524,,18070739255,,0,,000000000,,,,0,27,DATRACK AS,,NOK,27,0,STEIN KAASEN,0,M/V AUTO DIANA IN TRANSIT,X,,0,0,,E1,20000524,0
"",0,3,30522,,,,0,,SFO,0,,,C,D,SK,20000526,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,0,Ukjent                00000000,,,0,0,,EX,20000526,0
US,500062,3,30523,,,,0,,SEA,0,,,C,D,SK,20000619,,11725019190,,0,,000000000,,,,117,24,SY-NETT AS,,NOK,24,0,IL-X BUD-SERVICE A/S,101,SY-NETT INC,,NOK,1010,0,SCANDINAVIAN AIRLINE SYSTEM,EX,20000619,0
GB,500061,3,30524,,,,0,,ABZ,0,,,C,D,SK,20000619,,02041853405,,0,,000000000,,,,20,24,SY-NETT AS,,NOK,30,0,LINJEGODS A/S,101,Sy-Nett AS,,NOK,1011,0,LUFTHANSA,EX,20000619,0
"",0,3,30525,,,,0,,CPH,0,,,C,D,SK,20000622,,,,0,,000000000,,,,117,100,SY-NETT AS,,,100,0,,101,Sy-Nett AS,,,0,0,,EX,20000622,0
US,500063,3,30526,,,,0,,OSL,0,,,,C,SK,20000626,,12541900552,,0,,,,,,0,0,IBM INC,X,,0,0,,24,SY-NETT AS,,NOK,24,0,IL-X BUD-SERVICE A/S,FT,20000626,0
"",0,3,30527,,,,0,,AAR,0,,,C,D,SK,20000626,,,,0,,000000000,,,,74,100,SY-NETT AS,,,100,0,,101,Sy-Nett AS,,,0,0,,EX,20000626,0
"",0,3,30528,,,,0,,AAR,0,,,C,D,SK,20000629,,,,0,,000000000,,,,117,100,SY-NETT AS,,,100,0,,107,Sy-Nett Gmbh,,,0,0,,EX,20000629,0
"",0,3,30529,,,,0,,ALF,0,,,C,D,SK,20000812,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,102,Sy-Nett Inc.,,,0,0,,EX,20000812,0
US,500064,3,30530,,,,0,,OSL,0,,,,C,SK,20000828,,11758823682,,0,,,,SAS,,0,0,SY-NETT INC,X,,0,0,,24,IL-X BUD-SERVICE A/S,,NOK,30,0,LINJEGODS A/S,FT,20000828,0
DE,500065,3,30531,,,,0,,OSL,0,,,,C,SK,20000828,,02061012630,,0,,,,,,0,0,SY-NETT GMBH,X,,0,0,,24,SY-NETT AS,,NOK,30,0,LINJEGODS A/S,FT,20000828,0
"",0,3,30532,,,,0,,ABZ,0,,,C,D,SK,20000829,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,107,Sy-Nett Gmbh,,,0,0,,EX,20000829,0
"",0,3,30533,,,,0,,AAR,0,,,C,D,SK,20000829,,,,0,,000000000,,,,74,100,SY-NETT AS,,,100,0,,107,Sy-Nett Gmbh,,,0,0,,EX,20000829,0
"",0,3,30534,,,,0,,,0,,,C,D,SK,20000902,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,0,Ukjent                00000000,,,0,0,,EX,20000902,0
"",0,3,30535,,,,0,,ABZ,0,,,C,D,SK,20000907,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,107,Sy-Nett Gmbh,,,0,0,,EX,20000907,0
"",0,3,30536,,,,0,,FBU,0,,,C,D,SK,20000913,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,0,Ukjent                00000000,,,0,0,,EX,20000913,0
DK,500066,3,30537,,,,0,,AAL,0,,,C,D,SK,20000919,,00000000000,,0,,000000000,,,,0,100,SY-NETT AS,X,NOK,24,0,IL-X BUD-SERVICE A/S,0,Testeoppdrag for tracker,X,,0,0,,EX,20000919,0
NO,100,3,30538,,,,0,,,0,,,,A,JOV,20000921,,2000,,0,,,,,OIL,0,1,SYSTEMA A/S,,NOK,1,0,SYSTEMA A/S,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,DEM,2,0,CARGO HANDLING (MIAMI) INC,BI,20000921,0
"",0,3,30539,,,,0,,JFK,0,,,C,D,SK,20001025,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,0,Data inc,,,0,0,,EX,20001025,0
GB,500067,3,30540,,,,0,,BRS,0,,,,D,SK,20001102,,11725650936,,0,,000000000,,,,117,27,SY-NETT AS AVD BERGEN,,NOK,27,0,STEIN KAASEN,0,BRISTOL LTD,X,NOK,1010,0,SCANDINAVIAN AIRLINE SYSTEM,EX,20001102,0
SE,0,3,30541,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,2,CARGO HANDLING (MIAMI) INC,,DEM,2,0,CARGO HANDLING (MIAMI) INC,1,Systema AS,,NOK,1,0,SYSTEMA A/S,BI,20010122,0
SE,0,3,30542,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,2,CARGO HANDLING (MIAMI) INC,,DEM,2,0,CARGO HANDLING (MIAMI) INC,1,Systema AS,,NOK,1,0,SYSTEMA A/S,BI,20010122,0
SE,0,3,30543,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,2,CARGO HANDLING (MIAMI) INC,,DEM,2,0,CARGO HANDLING (MIAMI) INC,1,Systema AS,,NOK,1,0,SYSTEMA A/S,BI,20010122,0
SE,0,3,30544,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,2,CARGO HANDLING (MIAMI) INC,,DEM,2,0,CARGO HANDLING (MIAMI) INC,5,AVIS BILUTLEIE A/S,,NOK,5,0,AVIS BILUTLEIE A/S,BI,20010122,0
SE,0,3,30545,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010122,0
SE,0,3,30546,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,5,AVIS BILUTLEIE A/S,,NOK,5,0,AVIS BILUTLEIE A/S,BI,20010122,0
SE,0,3,30547,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010122,0
SE,0,3,30548,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,5,AVIS BILUTLEIE A/S,,NOK,5,0,AVIS BILUTLEIE A/S,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010122,0
SE,0,3,30549,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010122,0
SE,0,3,30550,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,2,CARGO HANDLING (MIAMI) INC,,DEM,2,0,CARGO HANDLING (MIAMI) INC,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010122,0
SE,0,3,30551,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010122,0
SE,0,3,30552,,,,0,,,0,,,,A,JOV,20010122,,2001,,0,,,,,,0,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010122,0
SE,0,3,30553,,,,0,,,0,,,,A,JOV,20010123,,2001,,0,,,,,,0,2,CARGO HANDLING (MIAMI) INC,,DEM,2,0,CARGO HANDLING (MIAMI) INC,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010123,0
SE,0,3,30554,,,,0,,,0,,,,A,JOV,20010123,,2001,,0,,,,,,0,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,4,A/S AUTO SUPPLY CO,,NOK,4,0,A/S AUTO SUPPLY CO,BI,20010123,0
SE,0,3,30555,,,,0,,,0,,,,A,JOV,20010123,,2001,,0,,,,,,0,3,CARGO HANDLING (SINGAPORE) PTY,,NOK,4,0,A/S AUTO SUPPLY CO,5,AVIS BILUTLEIE A/S,,NOK,5,0,AVIS BILUTLEIE A/S,BI,20010123,0
US,500068,3,30556,,,,0,,LAX,0,,,,D,SK,20010226,,07423573955,,0,,000000000,,,,74,0,SY-NETT AS,X,,0,0,,0,REAL AUDIO INC,X,NOK,210,0,KLM Cargo,EX,20010226,0
DE,500069,3,30557,,,,0,,OSL,0,,,,C,SK,20010226,,,,0,,,,,,30,0,INMARSAT AG,X,,0,0,,0,SY-NETT AS,X,,0,0,,FT,20010226,0
US,500070,3,30558,,,,0,,JFK,0,,,C,D,SK,20010319,,00000000000,,0,,000000000,,,,0,100,SY-NETT AS,,NOK,100,0,SY-NETT AS,102,Sy-Nett Inc.,,NOK,102,0,Sy-Nett Inc.,EX,20010319,0
US,500071,3,30559,,,,0,,LAS,0,,,C,D,SK,20010321,,00000000000,,0,,000000000,,,,0,100,SY-NETT AS,,NOK,100,0,SY-NETT AS,102,Sy-Nett Inc.,,NOK,102,0,Sy-Nett Inc.,EX,20010321,0
"",0,3,30560,,,,0,,KRS,0,,,C,D,SK,20010321,,,,0,,000000000,,,,0,100,SY-NETT AS,,,100,0,,101,Sy-Nett AS,,,0,0,,EX,20010321,0
DE,0,3,30561,,,,20,,6011,0,,,O,A,TH,20010419,,2001,,0,,,,,,0,0,OLSEN & CO,X,,0,0,,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,DEM,2,0,CARGO HANDLING (MIAMI) INC,TI,20010419,4
DE,500072,3,30562,,,,0,,HAM,0,,,,B,JOV,20011029,,,,0,,,,,,0,24,IL-X BUD-SERVICE A/S,,NOK,30,0,LINJEGODS A/S xxxxxxxxxxxxxxxx,0,BEYER & SOHN,X,NOK,321,0,Logistikk comp. (Test int.EDI),EX,20011029,0
DE,0,3,30563,,,,0,,BGO,0,,,,A,JOV,20021127,,2002,,0,,,,,,0,0,ALBERT SPEER & SOHN GMBH,X,,0,0,,10008615,AQUAFARMS FOREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20021127,0
DE,0,3,30564,,,,0,,BGO,0,,,,A,JOV,20021127,,2002,,0,,,,,,0,0,ALBERT SPEER & SOHN GMBH,X,,0,0,,10008615,AQUAFARMS FOREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20021127,0
DE,0,3,30565,,,,0,,BGO,0,,,,A,JOV,20021127,,2002,,0,,,,,,0,0,ALBERT SPEER & SOHN GMBH,X,,0,0,,10008615,AQUAFARMS FOREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20021127,0
DE,0,3,30566,,,,0,,BGO,0,,,,A,JOV,20021127,,2002,,0,,,,,,0,0,ALBERT SPEER & SOHN GMBH,X,,0,0,,10008615,AQUAFARMS FOREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20021127,0
SE,0,3,30567,,,,0,,OSL,0,,,,H,JOV,20030319,,,,0,,,,,OIL,0,0,X,X,,0,0,,24,IL-X BUD-SERVICE A/S,,NOK,24,0,IL-X BUD-SERVICE A/S,FT,20030301,0
DE,0,3,30568,,,,0,,BGO,0,,,,A,JOV,20030411,,2003,,0,,,,,OIL,0,0,ALBERT SPEER & SOHN GMBH,X,,0,0,,10008615,AQUAFARMS FOREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20030411,0
SE,0,3,30569,,,,0,,ÅNDAL,0,,,,H,TH,20030623,,,,0,,,,,OIL,0,1,Systema AS,,NOK,1,0,SYSTEMA A/S,0,.,X,,0,0,,02,20111020,0
DK,500073,3,30570,,,,0,,,0,,,,A,YBC,20050617,,200501057,,0,,,,T,,0,0,Bachmann,X,,0,0,,0,OCS CS Systems,,NOK,60,0,Janex AS,F1,20050617,0
DK,500074,3,30571,,,,0,,,0,,,,A,YBC,20050617,,200501057,,0,,,,T,,0,0,Bachmann,X,,0,0,,60,OCS CS Systems,,NOK,60,0,Janex AS,F1,20050617,0
DK,500075,3,30572,,,,0,,,0,,,,A,YBC,20050617,,200501057,,0,,,,T,,0,0,Bachmann,X,,0,0,,60,OCS CS Systems,,NOK,60,0,Janex AS,F1,20050617,0
DK,500076,3,30573,,,,0,,,0,,,,A,YBC,20050617,,200501057,,0,,,,T,,0,0,Bachmann,X,,0,0,,0,OCS CS Systems,,NOK,60,0,Janex AS,F1,20050617,0
DE,0,3,30574,,,,0,,BGO,0,,,,A,JOV,20050622,,2005,,0,,,,,OIL,0,0,ALBERT SPEER & SOHN GMBH,X,,0,0,,10008615,AQUAFARMS FOREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20050622,0
DE,500077,3,30575,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,OIL,0,0,TEST DUP---R & SOHN GMBH,X,,0,0,,10008615,TEST *DUP* OREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20061212,0
DE,500077,3,30576,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,OIL,0,0,TEST DUP---R & SOHN GMBH,X,,0,0,,10008615,TEST *DUP* OREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20061212,0
DE,500077,3,30577,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,OIL,0,0,DUP->HOVED R & SOHN GMBH,X,,0,0,,10008615,DUP->HOVED OREDLING AS,,NOK,10008615,0,AQUAFARMS FOREDLING AS,F1,20061212,0
DE,500077,3,30578,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,OIL,0,0,DUP->HOVED R & SOHN GMBH,X,,0,0,,10008615,DUP->HOVED OREDLING AS,,NOK,1,0,SYSTEMA A/S,F1,20061212,0
DE,500077,3,30579,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,OIL,0,0,DUP->HOVED R & SOHN GMBH,X,,0,0,,10008615,DUP->HOVED OREDLING AS,,NOK,1,0,SYSTEMA A/S,F1,20061212,0
DE,500077,3,30580,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,,0,0,DUP->HOV 4 R & SOHN GMBH,X,,0,0,,10008615,DUP->HOV 4 OREDLING AS,,NOK,1,0,SYSTEMA A/S,F1,20061212,0
DE,500077,3,30581,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,,0,0,DUP->HOV 5 R & SOHN GMBH,X,,0,0,,10008615,DUP->HOV 5 OREDLING AS,,NOK,1,0,SYSTEMA A/S,F1,20061212,0
DE,500077,3,30582,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,,0,0,HOV 01,X,,0,0,,10008615,HOV 01,,NOK,1,0,SYSTEMA A/S,F1,20061212,0
DE,500077,3,30583,,,,0,,BGO,0,,,,A,JOV,20061212,,2006,,0,,,,,,0,0,HOV 02,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20061212,0
DE,500077,3,30584,,,,0,,BGO,0,,,,A,JOV,20061213,,2006,,0,,,,,,0,0,HOV 02,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20061213,0
DE,500077,3,30585,,,,0,,BGO,0,,,,A,JOV,20070102,,2007,,0,,,,,,0,0,TST2007,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20070102,0
DE,500077,3,30586,,,,0,,BGO,0,,,,A,JOV,20070102,,2007,,0,,,,,,0,0,TST2007-2,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20070102,0
DE,500077,3,30587,,,,0,,BGO,0,,,,A,JOV,20070102,,2007,,0,,,,,,0,0,TST2007-3,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20070102,0
DE,500077,3,30588,,,,0,,BGO,0,,,,A,JOV,20070102,,2007,,0,,,,,,0,0,TST2007-4,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20070102,0
DE,500077,3,30589,,,,0,,BGO,0,,,O,A,JOV,20070102,,2007,,0,,,,,,0,0,TST2007-5,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20070102,0
DE,500077,3,30590,,,,0,,BGO,0,,,O,A,JOV,20070103,,2007,,0,,,,,,0,0,TST2007-6,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20070103,0
DE,500077,3,30591,,,,0,,BGO,0,,,O,A,JOV,20070103,,2007,,0,,,,,,0,0,TST2007-FBR,X,,0,0,,10008615,HOV 02,,NOK,1,0,SYSTEMA A/S,F1,20070103,0
DE,500078,3,30592,,,,0,,1000,0,,,,A,JOV,20070209,,,,0,,,,,,0,0,ABERMAYE,X,,0,0,,72,ANDRESEN KONTORMØBLER,,NOK,72,0,ANDERSEN KONTORMØBLER,FT,20070209,0
